series_id,series_code,series_label,family_id,family_label,category,subcategory,collection,indicator_category,indicator_subcategory,disaggregation_label,series_type,answer_type,unit,unit_type,start_year,end_year,database_id,database_name,definition,description,visibility,external,archived,metadata_origin
28370,HHU20a-%_INT-ISCO6-MALE,Male,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO6 - MALE",Public/Free,False,False,indicator_details
28371,HHU20a-%_INT-ISCO7-,Craft and related trades workers,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Craft and related trades workers,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO7",Public/Free,False,False,indicator_details
28372,HHU20a-%_INT-ISCO7-FEMALE,Female,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Female,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO7 - FEMALE",Public/Free,False,False,indicator_details
28373,HHU20a-%_INT-ISCO7-MALE,Male,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO7 - MALE",Public/Free,False,False,indicator_details
28374,HHU20a-%_INT-ISCO8-,"Plant and machine operators, and assemblers",100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,"Plant and machine operators, and assemblers",disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO8",Public/Free,False,False,indicator_details
28375,HHU20a-%_INT-ISCO8-FEMALE,Female,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Female,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO8 - FEMALE",Public/Free,False,False,indicator_details
28376,HHU20a-%_INT-ISCO8-MALE,Male,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO8 - MALE",Public/Free,False,False,indicator_details
28377,HHU20a-%_INT-ISCO9-,Elementary occupations,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Elementary occupations,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO9",Public/Free,False,False,indicator_details
28378,HHU20a-%_INT-ISCO9-FEMALE,Female,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Female,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO9 - FEMALE",Public/Free,False,False,indicator_details
28379,HHU20a-%_INT-ISCO9-MALE,Male,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,Male,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - ISCO9 - MALE",Public/Free,False,False,indicator_details
28380,HHU20a-%_INT-BELOW15-,14 years and younger,100008,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online",Connectivity,Use,"Number of individuals who purchased goods or servies online, by type of goods and services purchased online","Books, magazines or newspapers",,14 years and younger,disaggregation,Numeric,% of Internet users,defaultUnits,2017,2025,8,ITU Households Database,"Refers to individuals who purchased books, magazines or newspapers online in the last three months. A purchase refers to the order, irrespective whether the payment was made online.","HH20 - Type of goods and services purchased online: Books, magazines or newspapers - %_INT - BELOW15",Public/Free,False,False,indicator_details
