cell_id,lon,lat,state,gsw_occurrence,gsw_seasonality,gsw_recurrence,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,label_source
0,100.2976123097455,5.35672187027641,Penang,0.0,0.0,0.0,0,6e-05,4.413420792393987,5.628891606619308,8.828911781311035,47.389298741235955,95.65861875049039,jrc-gsw-v1.3-occurrence
0,100.25221390285016,5.360858365888828,Penang,0.0,0.0,0.0,0,121.159591675,30.999359647389095,43.34400617111066,357.5382080078125,1763.5704550801977,2117.2548836921724,jrc-gsw-v1.3-occurrence
0,100.25659141713005,5.36104285012283,Penang,0.0,0.0,0.0,0,65.869750977,26.928196585562223,32.59421016026774,434.9799499511719,1948.5022327671395,2405.128271166432,jrc-gsw-v1.3-occurrence
0,100.26240952533239,5.362168757286157,Penang,0.0,0.0,0.0,0,57.11939621,15.363776977421946,23.170444215620037,423.76806640625,1426.6220199256006,1796.3730022508462,jrc-gsw-v1.3-occurrence
0,100.26894798111465,5.363658340684007,Penang,0.0,0.0,0.0,0,241.97328186,34.03180505632379,50.568057503726905,334.453369140625,688.2914596348828,1155.8768612217896,jrc-gsw-v1.3-occurrence
0,100.27282767391296,5.361907418368179,Penang,0.0,0.0,0.0,0,95.576011658,27.63013654673721,37.20909143868875,189.6261444091797,482.37052717415634,1136.5278436996837,jrc-gsw-v1.3-occurrence
0,100.27840044142474,5.36282512427733,Penang,0.0,0.0,0.0,0,168.10723877,36.95907619390244,56.394290821387145,274.48968505859375,488.2616174986642,1043.3999403092207,jrc-gsw-v1.3-occurrence
0,100.28359716722599,5.362010361612672,Penang,0.0,0.0,0.0,0,88.638519287,17.797781646671435,26.540784607304413,264.2634582519531,1031.909325123959,1404.0131489487574,jrc-gsw-v1.3-occurrence
0,100.28619742873295,5.363115612130026,Penang,0.0,0.0,0.0,0,53.384796143,29.612138289346493,40.7529148412859,207.49484252929688,911.4116412579192,1375.1561649565397,jrc-gsw-v1.3-occurrence
0,100.29098681380334,5.363729154346039,Penang,0.0,0.0,0.0,0,0.0,15.25635487747193,21.50452189673543,45.17166519165039,506.11260126037706,978.5247498159749,jrc-gsw-v1.3-occurrence
0,100.29841034792149,5.362198306487986,Penang,0.0,0.0,0.0,0,43.922843933,22.79310256769492,31.455041271400408,58.76968002319336,389.6181875899917,236.66794688037547,jrc-gsw-v1.3-occurrence
0,100.25213194912537,5.367479786341104,Penang,0.0,0.0,0.0,0,128.476165771,25.297763460330234,35.253567557355744,252.37869262695312,1193.1474018605145,1708.809161655973,jrc-gsw-v1.3-occurrence
0,100.25836828749844,5.36649841010147,Penang,0.0,0.0,0.0,0,12.400268555,27.037228892227223,42.45996030427244,385.5771484375,1806.5542676851942,1980.820295890902,jrc-gsw-v1.3-occurrence
0,100.2621473179737,5.368338271950802,Penang,0.0,0.0,0.0,0,19.7228508,26.576692316169243,37.6313895403593,417.1678466796875,1406.7530323608953,1521.9891423641277,jrc-gsw-v1.3-occurrence
0,100.26661293075169,5.36596652349736,Penang,0.0,0.0,0.0,0,39.439697266,15.674922407375838,22.5641949718393,355.9674072265625,893.115045776525,1173.610674599876,jrc-gsw-v1.3-occurrence
0,100.27257284289128,5.368667364147708,Penang,0.0,0.0,0.0,0,95.914802551,19.94121283325833,28.5004395329886,166.53977966308594,307.03568203888733,473.23483766245033,jrc-gsw-v1.3-occurrence
0,100.27865429081501,5.366595534500578,Penang,0.0,0.0,0.0,0,176.696136475,15.278242898607258,25.44714284016029,215.76177978515625,315.1936532043547,672.1964955474923,jrc-gsw-v1.3-occurrence
