lon,lat,label,hand_m,slope_deg,tri,elevation_m,dist_water_m,dist_power_m,state,label_source,cell_id
103.8792377784608,1.8776935732959248,0,1.652343273,1.153871753052365,2.265294199770447,23.256742477416992,112.02883531197887,16660.031923643975,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
104.07907437707425,1.8720219794834763,0,2.445886135,0.95069238284926,2.52018550660901,10.32822322845459,1536.8184079439955,13276.828006219344,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.60950230490104,2.349083640679881,0,0.0,0.8584567525035612,1.1855164226698336,10.678998947143555,697.4434776295143,8194.58139530252,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.58296560003747,2.361019099816762,0,9.823999405,4.99736531856143,9.673055669626535,31.508451461791992,1505.4990907195838,10450.44587610488,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.37006225504892,2.7415359605708907,0,9e-05,2.2415520656924084,2.65070330141178,22.757823944091797,1121.181808789868,11844.754553442925,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.88719518483697,2.0446773760298638,0,0.00034,0.9533002112072619,1.4312329054731334,7.702409267425537,141.93558100922945,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.46541184030528,2.7525448246112196,0,0.0,0.5812845777845992,10.32145810705681,3.3440027236938477,5.358940379296611,8481.822524753055,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.99245278189137,1.7894531644509049,0,15.21421051,13.92765618946422,20.146777624834236,61.66311264038086,2444.3577520506074,2339.707849682642,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.4951952354345,2.4189604610920696,0,7e-05,2.654528615224666,3.9092942831535074,28.55242347717285,658.0082075951228,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.28035679038557,2.563572921401784,0,26.881820679,20.436494243366713,27.73533132126229,204.3751678466797,1457.0776809021522,20000.0,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.36208668145444,2.077944372305529,0,19.27542305,3.8160179480018828,5.215520272294156,54.96320343017578,1009.3203866633355,458.9462523665787,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.95869940052208,1.7877097489639127,0,1.155307531,2.6883288750929015,5.872999474983995,18.055437088012695,1828.9299011490057,5669.302284572117,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
104.14964122060547,1.8354690251638746,0,4.812037945,14.564194073741222,16.99275321295587,10.818477630615234,124.80735760445964,17079.48968847837,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.54183426251527,2.2266079599474073,0,17.390487671,13.792650454940558,18.05272828073922,56.84300994873047,2273.2938578892963,4517.736944294312,Johor,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
103.30282534652716,2.7044568067166064,0,13.922501564,8.54566472499262,12.689209688738464,95.8287353515625,3172.228431243823,20000.0,Pahang,unosat-FL20191217MYS-sentinel1-2019-12-15,-1
